date,shop_id,category,units_sold,unit_price_gbp,revenue_gbp,in_promotion,promotion_discount_pct
2024-01-10,6,Bakery,85,2.76,234.6,False,0
2024-01-10,7,Coffee,141,4.2,592.2,False,0
2024-01-10,7,Cold Drinks,61,3.36,204.96,False,0
2024-01-10,7,Sandwiches,110,6.24,686.4,False,0
2024-01-10,7,Snacks,138,1.94,267.72,True,15
2024-01-10,7,Bakery,114,2.88,328.32,False,0
2024-01-10,8,Coffee,118,3.15,371.7,False,0
2024-01-10,8,Cold Drinks,41,2.52,103.32,False,0
2024-01-10,8,Sandwiches,64,4.68,299.52,False,0
2024-01-10,8,Snacks,96,1.45,139.2,True,15
2024-01-10,8,Bakery,72,2.16,155.52,False,0
2024-01-10,9,Coffee,144,3.32,478.08,False,0
2024-01-10,9,Cold Drinks,47,2.66,125.02,False,0
2024-01-10,9,Sandwiches,76,4.94,375.44,False,0
2024-01-10,9,Snacks,125,1.53,191.25,True,15
2024-01-10,9,Bakery,69,2.28,157.32,False,0
2024-01-10,10,Coffee,116,3.68,426.88,False,0
2024-01-10,10,Cold Drinks,33,2.94,97.02,False,0
2024-01-10,10,Sandwiches,73,5.46,398.58,False,0
2024-01-10,10,Snacks,89,1.69,150.41,True,15
2024-01-10,10,Bakery,81,2.14,173.34,True,15
2024-01-11,1,Coffee,167,3.5,584.5,False,0
2024-01-11,1,Cold Drinks,47,2.8,131.6,False,0
2024-01-11,1,Sandwiches,84,5.2,436.8,False,0
2024-01-11,1,Snacks,136,1.61,218.96,True,15
2024-01-11,1,Bakery,100,2.4,240.0,False,0
2024-01-11,2,Coffee,103,3.32,341.96,False,0
2024-01-11,2,Cold Drinks,27,2.66,71.82,False,0
2024-01-11,2,Sandwiches,56,4.94,276.64,False,0
2024-01-11,2,Snacks,93,1.53,142.29,True,15
2024-01-11,2,Bakery,54,2.28,123.12,False,0
2024-01-11,3,Coffee,186,3.85,716.1,False,0
2024-01-11,3,Cold Drinks,55,3.08,169.4,False,0
2024-01-11,3,Sandwiches,100,5.72,572.0,False,0
2024-01-11,3,Snacks,143,1.78,254.54,True,15
2024-01-11,3,Bakery,131,2.64,345.84,False,0
2024-01-11,4,Coffee,100,3.5,350.0,False,0
2024-01-11,4,Cold Drinks,32,2.8,89.6,False,0
2024-01-11,4,Sandwiches,69,5.2,358.8,False,0
2024-01-11,4,Snacks,101,1.61,162.61,True,15
2024-01-11,4,Bakery,70,2.4,168.0,False,0
2024-01-11,5,Coffee,134,3.32,444.88,False,0
2024-01-11,5,Cold Drinks,42,2.66,111.72,False,0
2024-01-11,5,Sandwiches,73,4.94,360.62,False,0
2024-01-11,5,Snacks,124,1.53,189.72,True,15
2024-01-11,5,Bakery,89,2.28,202.92,False,0
2024-01-11,6,Coffee,134,4.02,538.68,False,0
2024-01-11,6,Cold Drinks,35,3.22,112.7,False,0
2024-01-11,6,Sandwiches,85,5.98,508.3,False,0
2024-01-11,6,Snacks,113,1.85,209.05,True,15
2024-01-11,6,Bakery,78,2.76,215.28,False,0
2024-01-11,7,Coffee,176,4.2,739.2,False,0
2024-01-11,7,Cold Drinks,45,3.36,151.2,False,0
2024-01-11,7,Sandwiches,91,6.24,567.84,False,0
2024-01-11,7,Snacks,173,1.94,335.62,True,15
2024-01-11,7,Bakery,98,2.88,282.24,False,0
2024-01-11,8,Coffee,112,3.15,352.8,False,0
2024-01-11,8,Cold Drinks,30,2.52,75.6,False,0
2024-01-11,8,Sandwiches,56,4.68,262.08,False,0
2024-01-11,8,Snacks,97,1.45,140.65,True,15
2024-01-11,8,Bakery,68,2.16,146.88,False,0
2024-01-11,9,Coffee,136,3.32,451.52,False,0
2024-01-11,9,Cold Drinks,37,2.66,98.42,False,0
2024-01-11,9,Sandwiches,74,4.94,365.56,False,0
2024-01-11,9,Snacks,97,1.53,148.41,True,15
2024-01-11,9,Bakery,80,2.28,182.4,False,0
2024-01-11,10,Coffee,112,3.68,412.16,False,0
2024-01-11,10,Cold Drinks,27,2.94,79.38,False,0
2024-01-11,10,Sandwiches,56,5.46,305.76,False,0
2024-01-11,10,Snacks,78,1.69,131.82,True,15
2024-01-11,10,Bakery,83,2.14,177.62,True,15
2024-01-12,1,Coffee,184,3.5,644.0,False,0
2024-01-12,1,Cold Drinks,54,2.8,151.2,False,0
2024-01-12,1,Sandwiches,93,5.2,483.6,False,0
2024-01-12,1,Snacks,150,1.61,241.5,True,15
2024-01-12,1,Bakery,114,2.4,273.6,False,0
2024-01-12,2,Coffee,103,3.32,341.96,False,0
2024-01-12,2,Cold Drinks,28,2.66,74.48,False,0
2024-01-12,2,Sandwiches,56,4.94,276.64,False,0
2024-01-12,2,Snacks,88,1.53,134.64,True,15
2024-01-12,2,Bakery,61,2.28,139.08,False,0
2024-01-12,3,Coffee,207,3.85,796.95,False,0
2024-01-12,3,Cold Drinks,65,3.08,200.2,False,0
2024-01-12,3,Sandwiches,118,5.72,674.96,False,0
2024-01-12,3,Snacks,185,1.78,329.3,True,15
2024-01-12,3,Bakery,125,2.64,330.0,False,0
2024-01-12,4,Coffee,125,3.5,437.5,False,0
2024-01-12,4,Cold Drinks,37,2.8,103.6,False,0
2024-01-12,4,Sandwiches,72,5.2,374.4,False,0
2024-01-12,4,Snacks,115,1.61,185.15,True,15
2024-01-12,4,Bakery,87,2.4,208.8,False,0
2024-01-12,5,Coffee,152,3.32,504.64,False,0
2024-01-12,5,Cold Drinks,47,2.66,125.02,False,0
2024-01-12,5,Sandwiches,80,4.94,395.2,False,0
2024-01-12,5,Snacks,157,1.53,240.21,True,15
2024-01-12,5,Bakery,90,2.28,205.2,False,0
2024-01-12,6,Coffee,154,4.02,619.08,False,0
2024-01-12,6,Cold Drinks,37,3.22,119.14,False,0
2024-01-12,6,Sandwiches,78,5.98,466.44,False,0
2024-01-12,6,Snacks,137,1.85,253.45,True,15
2024-01-12,6,Bakery,82,2.76,226.32,False,0
2024-01-12,7,Coffee,226,4.2,949.2,False,0
2024-01-12,7,Cold Drinks,52,3.36,174.72,False,0
2024-01-12,7,Sandwiches,111,6.24,692.64,False,0
2024-01-12,7,Snacks,162,1.94,314.28,True,15
2024-01-12,7,Bakery,118,2.88,339.84,False,0
2024-01-12,8,Coffee,110,3.15,346.5,False,0
2024-01-12,8,Cold Drinks,33,2.52,83.16,False,0
2024-01-12,8,Sandwiches,74,4.68,346.32,False,0
2024-01-12,8,Snacks,100,1.45,145.0,True,15
2024-01-12,8,Bakery,75,2.16,162.0,False,0
2024-01-12,9,Coffee,122,3.32,405.04,False,0
2024-01-12,9,Cold Drinks,37,2.66,98.42,False,0
2024-01-12,9,Sandwiches,82,4.94,405.08,False,0
2024-01-12,9,Snacks,104,1.53,159.12,True,15
2024-01-12,9,Bakery,88,2.28,200.64,False,0
2024-01-12,10,Coffee,118,3.68,434.24,False,0
2024-01-12,10,Cold Drinks,32,2.94,94.08,False,0
2024-01-12,10,Sandwiches,62,5.46,338.52,False,0
2024-01-12,10,Snacks,93,1.69,157.17,True,15
2024-01-12,10,Bakery,83,2.14,177.62,True,15
2024-01-13,1,Coffee,176,3.5,616.0,False,0
2024-01-13,1,Cold Drinks,52,2.8,145.6,False,0
2024-01-13,1,Sandwiches,111,5.2,577.2,False,0
2024-01-13,1,Snacks,149,1.61,239.89,True,15
2024-01-13,1,Bakery,101,2.4,242.4,False,0
2024-01-13,2,Coffee,92,3.32,305.44,False,0
2024-01-13,2,Cold Drinks,30,2.66,79.8,False,0
2024-01-13,2,Sandwiches,44,4.94,217.36,False,0
2024-01-13,2,Snacks,70,1.53,107.1,True,15
2024-01-13,2,Bakery,55,2.28,125.4,False,0
2024-01-13,3,Coffee,120,3.85,462.0,False,0
2024-01-13,3,Cold Drinks,53,3.08,163.24,False,0
2024-01-13,3,Sandwiches,85,5.72,486.2,False,0
2024-01-13,3,Snacks,121,1.78,215.38,True,15
2024-01-13,3,Bakery,86,2.64,227.04,False,0
2024-01-13,4,Coffee,117,3.5,409.5,False,0
2024-01-13,4,Cold Drinks,35,2.8,98.0,False,0
2024-01-13,4,Sandwiches,62,5.2,322.4,False,0
2024-01-13,4,Snacks,127,1.61,204.47,True,15
2024-01-13,4,Bakery,90,2.4,216.0,False,0
2024-01-13,5,Coffee,119,3.32,395.08,False,0
2024-01-13,5,Cold Drinks,45,2.66,119.7,False,0
2024-01-13,5,Sandwiches,76,4.94,375.44,False,0
2024-01-13,5,Snacks,117,1.53,179.01,True,15
2024-01-13,5,Bakery,72,2.28,164.16,False,0
2024-01-13,6,Coffee,118,4.02,474.36,False,0
2024-01-13,6,Cold Drinks,50,3.22,161.0,False,0
2024-01-13,6,Sandwiches,68,5.98,406.64,False,0
2024-01-13,6,Snacks,120,1.85,222.0,True,15
2024-01-13,6,Bakery,86,2.76,237.36,False,0
2024-01-13,7,Coffee,114,4.2,478.8,False,0
2024-01-13,7,Cold Drinks,40,3.36,134.4,False,0
2024-01-13,7,Sandwiches,65,6.24,405.6,False,0
2024-01-13,7,Snacks,109,1.94,211.46,True,15
2024-01-13,7,Bakery,77,2.88,221.76,False,0
2024-01-13,8,Coffee,114,3.15,359.1,False,0
2024-01-13,8,Cold Drinks,29,2.52,73.08,False,0
2024-01-13,8,Sandwiches,57,4.68,266.76,False,0
2024-01-13,8,Snacks,89,1.45,129.05,True,15
2024-01-13,8,Bakery,61,2.16,131.76,False,0
2024-01-13,9,Coffee,116,3.32,385.12,False,0
2024-01-13,9,Cold Drinks,47,2.66,125.02,False,0
2024-01-13,9,Sandwiches,78,4.94,385.32,False,0
2024-01-13,9,Snacks,104,1.53,159.12,True,15
2024-01-13,9,Bakery,87,2.28,198.36,False,0
2024-01-13,10,Coffee,125,3.68,460.0,False,0
2024-01-13,10,Cold Drinks,36,2.94,105.84,False,0
2024-01-13,10,Sandwiches,64,5.46,349.44,False,0
2024-01-13,10,Snacks,110,1.69,185.9,True,15
2024-01-13,10,Bakery,80,2.14,171.2,True,15
2024-01-14,1,Coffee,140,3.5,490.0,False,0
2024-01-14,1,Cold Drinks,27,2.8,75.6,False,0
2024-01-14,1,Sandwiches,55,5.2,286.0,False,0
2024-01-14,1,Snacks,86,1.61,138.46,True,15
2024-01-14,1,Bakery,63,2.4,151.2,False,0
2024-01-14,2,Coffee,55,3.32,182.6,False,0
2024-01-14,2,Cold Drinks,13,2.66,34.58,False,0
2024-01-14,2,Sandwiches,29,4.94,143.26,False,0
2024-01-14,2,Snacks,48,1.53,73.44,True,15
2024-01-14,2,Bakery,31,2.28,70.68,False,0
2024-01-14,3,Coffee,109,3.85,419.65,False,0
2024-01-14,3,Cold Drinks,22,3.08,67.76,False,0
2024-01-14,3,Sandwiches,47,5.72,268.84,False,0
2024-01-14,3,Snacks,78,1.78,138.84,True,15
2024-01-14,3,Bakery,55,2.64,145.2,False,0
2024-01-14,4,Coffee,103,3.5,360.5,False,0
2024-01-14,4,Cold Drinks,17,2.8,47.6,False,0
2024-01-14,4,Sandwiches,44,5.2,228.8,False,0
2024-01-14,4,Snacks,65,1.61,104.65,True,15
2024-01-14,4,Bakery,49,2.4,117.6,False,0
2024-01-14,5,Coffee,97,3.32,322.04,False,0
2024-01-14,5,Cold Drinks,18,2.66,47.88,False,0
2024-01-14,5,Sandwiches,44,4.94,217.36,False,0
2024-01-14,5,Snacks,75,1.53,114.75,True,15
2024-01-14,5,Bakery,56,2.28,127.68,False,0
2024-01-14,6,Coffee,106,4.02,426.12,False,0
2024-01-14,6,Cold Drinks,20,3.22,64.4,False,0
2024-01-14,6,Sandwiches,49,5.98,293.02,False,0
2024-01-14,6,Snacks,79,1.85,146.15,True,15
2024-01-14,6,Bakery,56,2.76,154.56,False,0
2024-01-14,7,Coffee,77,4.2,323.4,False,0
2024-01-14,7,Cold Drinks,19,3.36,63.84,False,0
2024-01-14,7,Sandwiches,40,6.24,249.6,False,0
2024-01-14,7,Snacks,58,1.94,112.52,True,15
2024-01-14,7,Bakery,42,2.88,120.96,False,0
2024-01-14,8,Coffee,71,3.15,223.65,False,0
2024-01-14,8,Cold Drinks,13,2.52,32.76,False,0
2024-01-14,8,Sandwiches,29,4.68,135.72,False,0
2024-01-14,8,Snacks,52,1.45,75.4,True,15
2024-01-14,8,Bakery,37,2.16,79.92,False,0
2024-01-14,9,Coffee,95,3.32,315.4,False,0
2024-01-14,9,Cold Drinks,19,2.66,50.54,False,0
2024-01-14,9,Sandwiches,54,4.94,266.76,False,0
2024-01-14,9,Snacks,75,1.53,114.75,True,15
2024-01-14,9,Bakery,50,2.28,114.0,False,0
2024-01-14,10,Coffee,81,3.68,298.08,False,0
2024-01-14,10,Cold Drinks,18,2.94,52.92,False,0
2024-01-14,10,Sandwiches,43,5.46,234.78,False,0
2024-01-14,10,Snacks,54,1.69,91.26,True,15
2024-01-14,10,Bakery,50,2.14,107.0,True,15
2024-01-15,1,Coffee,157,3.5,549.5,False,0
2024-01-15,1,Cold Drinks,36,2.8,100.8,False,0
2024-01-15,1,Sandwiches,81,5.2,421.2,False,0
2024-01-15,1,Snacks,129,1.61,207.69,True,15
2024-01-15,1,Bakery,99,2.4,237.6,False,0
2024-01-15,2,Coffee,113,3.32,375.16,False,0
2024-01-15,2,Cold Drinks,23,2.66,61.18,False,0
2024-01-15,2,Sandwiches,46,4.94,227.24,False,0
2024-01-15,2,Snacks,74,1.53,113.22,True,15
2024-01-15,2,Bakery,56,2.28,127.68,False,0
2024-01-15,3,Coffee,190,3.85,731.5,False,0
2024-01-15,3,Cold Drinks,52,3.08,160.16,False,0
2024-01-15,3,Sandwiches,96,5.72,549.12,False,0
2024-01-15,3,Snacks,169,1.78,300.82,True,15
2024-01-15,3,Bakery,102,2.64,269.28,False,0
2024-01-15,4,Coffee,133,3.5,465.5,False,0
2024-01-15,4,Cold Drinks,28,2.8,78.4,False,0
2024-01-15,4,Sandwiches,72,5.2,374.4,False,0
2024-01-15,4,Snacks,88,1.61,141.68,True,15
2024-01-15,4,Bakery,67,2.4,160.8,False,0
2024-01-15,5,Coffee,149,3.32,494.68,False,0
2024-01-15,5,Cold Drinks,34,2.66,90.44,False,0
2024-01-15,5,Sandwiches,75,4.94,370.5,False,0
2024-01-15,5,Snacks,115,1.53,175.95,True,15
2024-01-15,5,Bakery,83,2.28,189.24,False,0
2024-01-15,6,Coffee,118,4.02,474.36,False,0
2024-01-15,6,Cold Drinks,34,3.22,109.48,False,0
2024-01-15,6,Sandwiches,89,5.98,532.22,False,0
2024-01-15,6,Snacks,110,1.85,203.5,True,15
2024-01-15,6,Bakery,71,2.76,195.96,False,0
2024-01-15,7,Coffee,167,4.2,701.4,False,0
2024-01-15,7,Cold Drinks,43,3.36,144.48,False,0
2024-01-15,7,Sandwiches,94,6.24,586.56,False,0
2024-01-15,7,Snacks,136,1.94,263.84,True,15
2024-01-15,7,Bakery,108,2.88,311.04,False,0
2024-01-15,8,Coffee,101,3.15,318.15,False,0
2024-01-15,8,Cold Drinks,28,2.52,70.56,False,0
2024-01-15,8,Sandwiches,61,4.68,285.48,False,0
2024-01-15,8,Snacks,84,1.45,121.8,True,15
2024-01-15,8,Bakery,59,2.16,127.44,False,0
2024-01-15,9,Coffee,134,3.32,444.88,False,0
2024-01-15,9,Cold Drinks,33,2.66,87.78,False,0
2024-01-15,9,Sandwiches,66,4.94,326.04,False,0
2024-01-15,9,Snacks,95,1.53,145.35,True,15
2024-01-15,9,Bakery,75,2.28,171.0,False,0
2024-01-15,10,Coffee,129,3.68,474.72,False,0
2024-01-15,10,Cold Drinks,26,2.94,76.44,False,0
2024-01-15,10,Sandwiches,59,5.46,322.14,False,0
2024-01-15,10,Snacks,95,1.69,160.55,True,15
2024-01-15,10,Bakery,79,2.14,169.06,True,15
2024-01-16,1,Coffee,161,3.5,563.5,False,0
2024-01-16,1,Cold Drinks,42,2.8,117.6,False,0
2024-01-16,1,Sandwiches,87,5.2,452.4,False,0
2024-01-16,1,Snacks,131,1.61,210.91,True,15
2024-01-16,1,Bakery,109,2.4,261.6,False,0
2024-01-16,2,Coffee,115,3.32,381.8,False,0
2024-01-16,2,Cold Drinks,37,2.26,83.62,True,15
2024-01-16,2,Sandwiches,53,4.94,261.82,False,0
2024-01-16,2,Snacks,103,1.53,157.59,True,15
2024-01-16,2,Bakery,63,2.28,143.64,False,0
2024-01-16,3,Coffee,225,3.85,866.25,False,0
2024-01-16,3,Cold Drinks,60,3.08,184.8,False,0
2024-01-16,3,Sandwiches,119,5.72,680.68,False,0
2024-01-16,3,Snacks,187,1.78,332.86,True,15
2024-01-16,3,Bakery,122,2.64,322.08,False,0
2024-01-16,4,Coffee,143,3.5,500.5,False,0
2024-01-16,4,Cold Drinks,32,2.8,89.6,False,0
2024-01-16,4,Sandwiches,65,5.2,338.0,False,0
2024-01-16,4,Snacks,119,1.61,191.59,True,15
2024-01-16,4,Bakery,81,2.4,194.4,False,0
2024-01-16,5,Coffee,193,3.32,640.76,False,0
2024-01-16,5,Cold Drinks,44,2.66,117.04,False,0
2024-01-16,5,Sandwiches,98,4.94,484.12,False,0
2024-01-16,5,Snacks,113,1.53,172.89,True,15
2024-01-16,5,Bakery,85,2.28,193.8,False,0
2024-01-16,6,Coffee,154,4.02,619.08,False,0
2024-01-16,6,Cold Drinks,35,3.22,112.7,False,0
2024-01-16,6,Sandwiches,77,5.98,460.46,False,0
2024-01-16,6,Snacks,131,1.85,242.35,True,15
2024-01-16,6,Bakery,90,2.76,248.4,False,0
2024-01-16,7,Coffee,186,4.2,781.2,False,0
2024-01-16,7,Cold Drinks,50,3.36,168.0,False,0
2024-01-16,7,Sandwiches,103,6.24,642.72,False,0
2024-01-16,7,Snacks,162,1.94,314.28,True,15
2024-01-16,7,Bakery,106,2.88,305.28,False,0
2024-01-16,8,Coffee,125,3.15,393.75,False,0
2024-01-16,8,Cold Drinks,37,2.52,93.24,False,0
2024-01-16,8,Sandwiches,65,4.68,304.2,False,0
2024-01-16,8,Snacks,102,1.45,147.9,True,15
2024-01-16,8,Bakery,76,2.16,164.16,False,0
2024-01-16,9,Coffee,142,3.32,471.44,False,0
2024-01-16,9,Cold Drinks,41,2.66,109.06,False,0
2024-01-16,9,Sandwiches,68,4.94,335.92,False,0
2024-01-16,9,Snacks,109,1.53,166.77,True,15
2024-01-16,9,Bakery,79,2.28,180.12,False,0
2024-01-16,10,Coffee,106,3.68,390.08,False,0
2024-01-16,10,Cold Drinks,28,2.94,82.32,False,0
2024-01-16,10,Sandwiches,48,5.46,262.08,False,0
2024-01-16,10,Snacks,105,1.69,177.45,True,15
2024-01-16,10,Bakery,75,2.14,160.5,True,15
2024-01-17,1,Coffee,181,3.5,633.5,False,0
2024-01-17,1,Cold Drinks,43,2.8,120.4,False,0
2024-01-17,1,Sandwiches,81,5.2,421.2,False,0
2024-01-17,1,Snacks,135,1.61,217.35,True,15
2024-01-17,1,Bakery,96,2.4,230.4,False,0
2024-01-17,2,Coffee,92,3.32,305.44,False,0
2024-01-17,2,Cold Drinks,31,2.26,70.06,True,15
2024-01-17,2,Sandwiches,49,4.94,242.06,False,0
2024-01-17,2,Snacks,85,1.53,130.05,True,15
2024-01-17,2,Bakery,55,2.28,125.4,False,0
2024-01-17,3,Coffee,198,3.85,762.3,False,0
2024-01-17,3,Cold Drinks,50,3.08,154.0,False,0
2024-01-17,3,Sandwiches,106,5.72,606.32,False,0
2024-01-17,3,Snacks,183,1.78,325.74,True,15
2024-01-17,3,Bakery,114,2.64,300.96,False,0
2024-01-17,4,Coffee,132,3.5,462.0,False,0
2024-01-17,4,Cold Drinks,32,2.8,89.6,False,0
2024-01-17,4,Sandwiches,71,5.2,369.2,False,0
2024-01-17,4,Snacks,94,1.61,151.34,True,15
2024-01-17,4,Bakery,74,2.4,177.6,False,0
2024-01-17,5,Coffee,146,3.32,484.72,False,0
2024-01-17,5,Cold Drinks,29,2.66,77.14,False,0
2024-01-17,5,Sandwiches,71,4.94,350.74,False,0
2024-01-17,5,Snacks,123,1.53,188.19,True,15
2024-01-17,5,Bakery,89,2.28,202.92,False,0
2024-01-17,6,Coffee,120,4.02,482.4,False,0
2024-01-17,6,Cold Drinks,34,3.22,109.48,False,0
2024-01-17,6,Sandwiches,73,5.98,436.54,False,0
2024-01-17,6,Snacks,107,1.85,197.95,True,15
2024-01-17,6,Bakery,82,2.76,226.32,False,0
2024-01-17,7,Coffee,182,4.2,764.4,False,0
2024-01-17,7,Cold Drinks,44,3.36,147.84,False,0
2024-01-17,7,Sandwiches,87,6.24,542.88,False,0
2024-01-17,7,Snacks,151,1.94,292.94,True,15
2024-01-17,7,Bakery,105,2.88,302.4,False,0
2024-01-17,8,Coffee,101,3.15,318.15,False,0
2024-01-17,8,Cold Drinks,29,2.52,73.08,False,0
2024-01-17,8,Sandwiches,54,4.68,252.72,False,0
2024-01-17,8,Snacks,84,1.45,121.8,True,15
2024-01-17,8,Bakery,62,2.16,133.92,False,0
2024-01-17,9,Coffee,127,3.32,421.64,False,0
2024-01-17,9,Cold Drinks,33,2.66,87.78,False,0
2024-01-17,9,Sandwiches,64,4.94,316.16,False,0
2024-01-17,9,Snacks,99,1.53,151.47,True,15
2024-01-17,9,Bakery,71,2.28,161.88,False,0
2024-01-17,10,Coffee,116,3.68,426.88,False,0
2024-01-17,10,Cold Drinks,21,2.94,61.74,False,0
2024-01-17,10,Sandwiches,55,5.46,300.3,False,0
2024-01-17,10,Snacks,97,1.69,163.93,True,15
2024-01-17,10,Bakery,79,2.14,169.06,True,15
2024-01-18,1,Coffee,175,3.5,612.5,False,0
2024-01-18,1,Cold Drinks,46,2.8,128.8,False,0
2024-01-18,1,Sandwiches,85,5.2,442.0,False,0
2024-01-18,1,Snacks,148,1.61,238.28,True,15
2024-01-18,1,Bakery,117,2.4,280.8,False,0
2024-01-18,2,Coffee,90,3.32,298.8,False,0
2024-01-18,2,Cold Drinks,40,2.26,90.4,True,15
2024-01-18,2,Sandwiches,60,4.94,296.4,False,0
2024-01-18,2,Snacks,79,1.53,120.87,True,15
2024-01-18,2,Bakery,67,2.28,152.76,False,0
2024-01-18,3,Coffee,160,3.85,616.0,False,0
2024-01-18,3,Cold Drinks,70,3.08,215.6,False,0
2024-01-18,3,Sandwiches,108,5.72,617.76,False,0
2024-01-18,3,Snacks,172,1.78,306.16,True,15
2024-01-18,3,Bakery,136,2.64,359.04,False,0
2024-01-18,4,Coffee,123,3.5,430.5,False,0
2024-01-18,4,Cold Drinks,40,2.8,112.0,False,0
2024-01-18,4,Sandwiches,76,5.2,395.2,False,0
2024-01-18,4,Snacks,93,1.61,149.73,True,15
2024-01-18,4,Bakery,79,2.4,189.6,False,0
2024-01-18,5,Coffee,136,3.32,451.52,False,0
2024-01-18,5,Cold Drinks,53,2.66,140.98,False,0
2024-01-18,5,Sandwiches,91,4.94,449.54,False,0
2024-01-18,5,Snacks,139,1.53,212.67,True,15
2024-01-18,5,Bakery,108,2.28,246.24,False,0
2024-01-18,6,Coffee,144,4.02,578.88,False,0
2024-01-18,6,Cold Drinks,44,3.22,141.68,False,0
2024-01-18,6,Sandwiches,78,5.98,466.44,False,0
2024-01-18,6,Snacks,125,1.85,231.25,True,15
2024-01-18,6,Bakery,87,2.76,240.12,False,0
2024-01-18,7,Coffee,181,4.2,760.2,False,0
2024-01-18,7,Cold Drinks,49,3.36,164.64,False,0
2024-01-18,7,Sandwiches,118,6.24,736.32,False,0
2024-01-18,7,Snacks,155,1.94,300.7,True,15
2024-01-18,7,Bakery,98,2.88,282.24,False,0
2024-01-18,8,Coffee,104,3.15,327.6,False,0
2024-01-18,8,Cold Drinks,32,2.52,80.64,False,0
2024-01-18,8,Sandwiches,61,4.68,285.48,False,0
2024-01-18,8,Snacks,100,1.45,145.0,True,15
2024-01-18,8,Bakery,83,2.16,179.28,False,0
2024-01-18,9,Coffee,130,3.32,431.6,False,0
2024-01-18,9,Cold Drinks,43,2.66,114.38,False,0
2024-01-18,9,Sandwiches,68,4.94,335.92,False,0
2024-01-18,9,Snacks,106,1.53,162.18,True,15
2024-01-18,9,Bakery,77,2.28,175.56,False,0
2024-01-18,10,Coffee,100,3.68,368.0,False,0
2024-01-18,10,Cold Drinks,35,2.94,102.9,False,0
2024-01-18,10,Sandwiches,61,5.46,333.06,False,0
2024-01-18,10,Snacks,93,1.69,157.17,True,15
2024-01-18,10,Bakery,65,2.52,163.8,False,0
2024-01-19,1,Coffee,202,3.5,707.0,False,0
2024-01-19,1,Cold Drinks,53,2.8,148.4,False,0
2024-01-19,1,Sandwiches,95,5.2,494.0,False,0
2024-01-19,1,Snacks,165,1.61,265.65,True,15
2024-01-19,1,Bakery,118,2.4,283.2,False,0
2024-01-19,2,Coffee,110,3.32,365.2,False,0
2024-01-19,2,Cold Drinks,39,2.26,88.14,True,15
2024-01-19,2,Sandwiches,71,4.94,350.74,False,0
2024-01-19,2,Snacks,94,1.53,143.82,True,15
2024-01-19,2,Bakery,67,2.28,152.76,False,0
2024-01-19,3,Coffee,244,3.85,939.4,False,0
2024-01-19,3,Cold Drinks,71,3.08,218.68,False,0
2024-01-19,3,Sandwiches,156,5.72,892.32,False,0
2024-01-19,3,Snacks,216,1.78,384.48,True,15
2024-01-19,3,Bakery,162,2.64,427.68,False,0
2024-01-19,4,Coffee,154,3.5,539.0,False,0
2024-01-19,4,Cold Drinks,38,2.8,106.4,False,0
2024-01-19,4,Sandwiches,85,5.2,442.0,False,0
2024-01-19,4,Snacks,122,1.61,196.42,True,15
2024-01-19,4,Bakery,92,2.4,220.8,False,0
2024-01-19,5,Coffee,170,3.32,564.4,False,0
2024-01-19,5,Cold Drinks,51,2.66,135.66,False,0
2024-01-19,5,Sandwiches,98,4.94,484.12,False,0
2024-01-19,5,Snacks,154,1.53,235.62,True,15
2024-01-19,5,Bakery,108,2.28,246.24,False,0
2024-01-19,6,Coffee,163,4.02,655.26,False,0
2024-01-19,6,Cold Drinks,47,3.22,151.34,False,0
2024-01-19,6,Sandwiches,87,5.98,520.26,False,0
2024-01-19,6,Snacks,121,1.85,223.85,True,15
2024-01-19,6,Bakery,85,2.76,234.6,False,0
2024-01-19,7,Coffee,220,4.2,924.0,False,0
2024-01-19,7,Cold Drinks,56,3.36,188.16,False,0
2024-01-19,7,Sandwiches,102,6.24,636.48,False,0
2024-01-19,7,Snacks,179,1.94,347.26,True,15
2024-01-19,7,Bakery,128,2.88,368.64,False,0
2024-01-19,8,Coffee,136,3.15,428.4,False,0
2024-01-19,8,Cold Drinks,39,2.52,98.28,False,0
2024-01-19,8,Sandwiches,85,4.68,397.8,False,0
2024-01-19,8,Snacks,129,1.45,187.05,True,15
2024-01-19,8,Bakery,85,2.16,183.6,False,0
2024-01-19,9,Coffee,158,3.32,524.56,False,0
2024-01-19,9,Cold Drinks,43,2.66,114.38,False,0
2024-01-19,9,Sandwiches,87,4.94,429.78,False,0
2024-01-19,9,Snacks,127,1.53,194.31,True,15
2024-01-19,9,Bakery,96,2.28,218.88,False,0
2024-01-19,10,Coffee,118,3.68,434.24,False,0
2024-01-19,10,Cold Drinks,36,2.94,105.84,False,0
2024-01-19,10,Sandwiches,75,5.46,409.5,False,0
2024-01-19,10,Snacks,105,1.69,177.45,True,15
2024-01-19,10,Bakery,79,2.52,199.08,False,0
2024-01-20,1,Coffee,173,3.5,605.5,False,0
2024-01-20,1,Cold Drinks,39,2.8,109.2,False,0
2024-01-20,1,Sandwiches,97,5.2,504.4,False,0
2024-01-20,1,Snacks,137,1.61,220.57,True,15
2024-01-20,1,Bakery,92,2.4,220.8,False,0
2024-01-20,2,Coffee,90,3.32,298.8,False,0
2024-01-20,2,Cold Drinks,25,2.26,56.5,True,15
2024-01-20,2,Sandwiches,53,4.94,261.82,False,0
2024-01-20,2,Snacks,77,1.53,117.81,True,15
2024-01-20,2,Bakery,51,2.28,116.28,False,0
